2006-11-15	1888.54	1923.14	1878.69	1922.94	0.018215129
2006-11-16	1930.93	1976.05	1926.72	1941.55	0.00549994
2006-11-17	1934.64	1972.61	1925.15	1971.79	0.019202539
2006-11-20	1977.53	2018	1977.53	2017.28	0.020100833
2006-11-21	2013.07	2037.74	1988.93	2037.55	0.012160531
2006-11-22	2031.3	2062.8	2010.79	2041.35	0.004947571
2006-11-23	2045.08	2071.24	2042.15	2062.36	0.008449547
2006-11-24	2051.47	2057.91	2022.62	2050.81	-0.000321721
2006-11-27	2042.19	2049.54	2022.38	2047.28	0.002492422
2006-11-28	2042.38	2051.49	2016.47	2038.72	-0.001792027
2006-11-29	2005.99	2059.73	1992.54	2054.09	0.023978185
2006-11-30	2058.77	2102.06	2058.77	2099.29	0.019681655
2006-12-1	2106.29	2112.58	2087.6	2102.05	-0.002013018
2006-12-4	2103.82	2164.58	2100.56	2161.65	0.027488093
2006-12-5	2167.36	2195.53	2159.32	2173.28	0.002731434
2006-12-6	2175.38	2192.9	2097.42	2156.6	-0.008632974
2006-12-7	2152.59	2206.51	2145.79	2156.75	0.001932556
2006-12-8	2133.35	2164.02	2090.4	2093.64	-0.018613917
2006-12-11	2085.06	2181.16	2084.27	2180.5	0.045773263
2006-12-12	2189.69	2228.64	2180.37	2218.95	0.013362622
2006-12-13	2224.43	2244.41	2195.64	2223.46	-0.000436067
2006-12-14	2226	2250.32	2212.91	2249.11	0.010381851
2006-12-15	2255.24	2275.49	2241.2	2273.91	0.008278498
2006-12-18	2277.28	2335.23	2277.28	2332.43	0.024217488
2006-12-19	2342.18	2381.63	2315.99	2364.18	0.009392959
2006-12-20	2356.26	2381.13	2332.93	2373.21	0.007193603
2006-12-21	2372.46	2386.82	2339.91	2342.94	-0.012442781
2006-12-22	2334.27	2366.69	2321.92	2343.67	0.004026955
2006-12-25	2350.13	2452.43	2350.13	2435.76	0.036436282
2006-12-26	2437.85	2505.7	2424.94	2479.73	0.017179072
2006-12-27	2478.06	2538.66	2461.07	2536.39	0.023538575
2006-12-28	2538.95	2611.79	2530.33	2567.59	0.011280254
2006-12-29	2585.42	2698.9	2585.42	2675.47	0.034829931
2007-1-4	2728.19	2847.61	2684.82	2715.72	-0.004570796
2007-1-5	2668.58	2685.8	2617.02	2641.33	-0.010211423
2007-1-8	2621.07	2708.44	2620.62	2707.2	0.032860626
2007-1-9	2711.05	2809.39	2691.36	2807.8	0.03568728
2007-1-10	2838.11	2841.74	2770.99	2825.58	-0.00441491
2007-1-11	2819.37	2841.18	2763.89	2770.11	-0.017471988
2007-1-12	2745.32	2782.02	2652.58	2668.11	-0.028124226
2007-1-15	2660.07	2795.33	2658.88	2794.7	0.05061145
2007-1-16	2818.66	2830.8	2757.21	2821.02	0.000837277
2007-1-17	2828.4	2870.42	2742.59	2778.9	-0.017501061
2007-1-18	2760.94	2784.04	2679.71	2756.98	-0.001434294
2007-1-19	2761.89	2833.45	2761.89	2832.21	0.025460826
2007-1-22	2857.9	2934.65	2857.9	2933.19	0.026344519
2007-1-23	2964.69	2970.69	2851.92	2949.14	-0.005245068
2007-1-24	2955.42	2994.28	2927.72	2975.13	0.006669103
2007-1-25	2946.5	2947.15	2853.82	2857.36	-0.030252842
2007-1-26	2805.96	2905.98	2720.83	2882.56	0.027299035
2007-1-29	2897.25	2954.34	2885.86	2945.26	0.016570886
2007-1-30	2959.4	2980.51	2901.76	2930.56	-0.009745219
2007-1-31	2926.07	2929.65	2766.75	2786.33	-0.047756889
2007-2-1	2744.81	2801.69	2706.29	2785.43	0.014798839
2007-2-2	2791.49	2796.44	2666.86	2673.21	-0.042371637
2007-2-5	2658.07	2672.35	2610.33	2612.54	-0.01712897
2007-2-6	2612.84	2677.04	2541.52	2675.7	0.024058113
2007-2-7	2688.96	2745.39	2681.33	2716.18	0.010122873
2007-2-8	2725.14	2751.16	2691.27	2737.73	0.004619946
2007-2-9	2741.48	2747.94	2704.36	2730.39	-0.00404526
2007-2-12	2729.84	2807.51	2728.78	2807.17	0.028327668
2007-2-13	2819.14	2835.09	2801.31	2831.87	0.004515561
2007-2-14	2836.82	2915.06	2823.38	2905.09	0.024065679
2007-2-15	2923.67	2994.62	2923.67	2993.01	0.023716767
2007-2-16	3018.18	3036.35	2975.83	2998.47	-0.006530426
2007-2-26	2999.09	3041.34	2960.75	3040.6	0.013840865
2007-2-27	3048.83	3049.77	2763.4	2771.79	-0.090867644
2007-2-28	2734.59	2888.9	2732.88	2881.07	0.053565617
2007-3-1	2877.2	2878.35	2760.91	2797.19	-0.027808286
2007-3-2	2792.94	2846.16	2777.8	2831.53	0.013816981
2007-3-5	2827.68	2858.44	2723.06	2785.31	-0.014984015
2007-3-6	2776.17	2866.33	2756.96	2840.18	0.023056945
2007-3-7	2851.75	2911.42	2849.65	2896.59	0.015723678
2007-3-8	2904.19	2928.8	2871.46	2928.01	0.008201943
2007-3-9	2934.49	2962.42	2891.81	2937.91	0.00116545
2007-3-12	2945.92	2958.63	2904.74	2954.91	0.003051678
2007-3-13	2958.1	2966.19	2932.23	2964.79	0.002261587
2007-3-14	2933.68	2934.45	2868.81	2906.33	-0.009322762
2007-3-15	2905.98	2955.46	2905.98	2951.7	0.015733075
2007-3-16	2964.09	2979.71	2899.03	2930.48	-0.011339062
2007-3-19	2864.26	3038	2852.86	3014.44	0.052432391
2007-3-20	3024.78	3033.02	2998.8	3032.2	0.002453071
2007-3-21	3042.1	3057.71	3020.95	3057.38	0.005022846
2007-3-22	3080.6	3099.82	3059.38	3071.23	-0.003041615
2007-3-23	3071.81	3085.32	3008.15	3074.29	0.000807342
2007-3-26	3083.94	3123.18	3069.47	3122.81	0.012604007
2007-3-27	3126.02	3145.04	3103.78	3138.83	0.004097862
2007-3-28	3140.68	3180.33	3052.08	3173.02	0.010297133
2007-3-29	3179.8	3273.73	3176.53	3197.54	0.005578967
2007-3-30	3178.5	3212.39	3157.03	3183.98	0.001724084
2007-4-2	3196.59	3253.44	3196.59	3252.59	0.017518668
2007-4-3	3265.68	3292.58	3251.52	3291.3	0.007845227
